video_id,comment_id,author_display_name,text,published_at,like_count
mmwuGRGLsLc,UgwOcU30L-LcTUJDicp4AaABAg,@TanggoOna-o6y,"Yg bodoh dubes RI, bukan Amerika.",2025-05-10T01:36:19Z,0
mmwuGRGLsLc,UgwGGeA9TW2iE7q4eaV4AaABAg,@SlametLestari-zi7tg,qris dipakek maka Dolar gak ada gunaya,2025-05-10T00:17:33Z,0
mmwuGRGLsLc,Ugwr55UnxI76bCpgCmB4AaABAg,@HudaPriaKusuma,Lah.... Membosankan,2025-05-09T20:35:24Z,0
mmwuGRGLsLc,UgzTxj9KmTLYIkzctkR4AaABAg,@AngelTour-r2s,Saya mendukung Indonesia.. Qris sangat membantu...proses cepat secepat kilat.. Jangan kemajuan negara Indonesia diatur sama negara Amerika.. . QRis akan berkembang untuk selamanya..,2025-05-09T18:27:37Z,0
mmwuGRGLsLc,UgxonuStpRG7FWZb5k94AaABAg,@SafiraBawondes-y3v,Banyak komen nol basar,2025-05-09T15:41:08Z,0
mmwuGRGLsLc,Ugyh3X4XHz7wOg98JD54AaABAg,@muhammadmuhed19,soal apapun yg bisa membuat negri ini maju lanjutkan ngapain dengerin negara orang lain,2025-05-09T15:28:38Z,0
mmwuGRGLsLc,Ugx1DizUI6t0UQmX0BV4AaABAg,@febtarinirahmawati858,Cuekin sj Amrik,2025-05-09T15:11:25Z,0
mmwuGRGLsLc,Ugzp7-9V9KO7EjrMju14AaABAg,@febtarinirahmawati858,Beli pentol dg Qris.....hebat Indonesia.....donald trump kasih pentol gratis😂,2025-05-09T15:07:47Z,0
mmwuGRGLsLc,UgyEanIWsPe8fziqFal4AaABAg,@febtarinirahmawati858,Indonesia tidak butuh mastercard....haram....,2025-05-09T15:05:50Z,0
mmwuGRGLsLc,UgzsMO7vc6JV_7KcQbh4AaABAg,@febtarinirahmawati858,Hai Amerika....menyanyi dulu....hafalkan lagu Indonesia Raya,2025-05-09T15:03:29Z,0
mmwuGRGLsLc,UgzyEnWjTTN6FPb-X6N4AaABAg,@febtarinirahmawati858,Donald Trump bodo,2025-05-09T15:02:06Z,0
mmwuGRGLsLc,UgxHNuJd9RccoShg7lV4AaABAg,@febtarinirahmawati858,Amerika bego,2025-05-09T15:00:24Z,0
mmwuGRGLsLc,Ugwgp3oBo322hBLdBRt4AaABAg,@febtarinirahmawati858,Allah pasti bela Indonesia.....Donald Trump semua calon mayat....tinggalkan Amerika,2025-05-09T14:59:41Z,0
mmwuGRGLsLc,Ugw_z5pUBugpL_vSu7l4AaABAg,@febtarinirahmawati858,Amerika neraka.....tinggalkan Amerika,2025-05-09T14:58:19Z,0
mmwuGRGLsLc,UgzDj70pdaePvvgk_J54AaABAg,@febtarinirahmawati858,"Indonesia bersama Allah.....barangsiapa yg merendahkan Indonesia, insyaAllaah pasti ditolong Allah❤",2025-05-09T14:57:53Z,2
mmwuGRGLsLc,Ugw5ARq50uIvGRCPnMR4AaABAg,@febtarinirahmawati858,Kapok Amerika haaa haaa haaa syukuriinnn,2025-05-09T14:56:53Z,0
mmwuGRGLsLc,UgyHL8LFUtlpprDMI514AaABAg,@febtarinirahmawati858,Hebaatt Indonesia❤,2025-05-09T14:56:00Z,0
mmwuGRGLsLc,Ugxf8zzz4mN4Cc_i71x4AaABAg,@febtarinirahmawati858,Pergi ke neraka Amerika,2025-05-09T14:55:39Z,0
mmwuGRGLsLc,Ugwkgh9YCktTPjpY-St4AaABAg,@febtarinirahmawati858,Syukuriiinnn Amerika😂😅,2025-05-09T14:55:09Z,0
mmwuGRGLsLc,UgzDWx3tTLwHOvGnxP54AaABAg,@OmanLobo-x4c,Gw baru tahu Qriss ternyata produk anak negri...,2025-05-09T14:54:33Z,0
mmwuGRGLsLc,Ugyb-l7vC4WjSEGxK014AaABAg,@mentarimalam3156,Buat apa dokumen segìtu byknya tanpa solusì.. aneh,2025-05-09T14:50:22Z,0
mmwuGRGLsLc,Ugw9snJzS-hF_G-vRSB4AaABAg,@rarotomotif1532,"Intinya pemerintah jangan sampek mau di atur atur negara lain, meskipun itu negara USA/CHINA.
Pertahankan dan majukan QRIS , buang jauh jauh master card/VISA.",2025-05-09T12:17:31Z,0
mmwuGRGLsLc,Ugznjg_wBwJBAdLb_np4AaABAg,@awanxroxx2705,11:04 😄😄,2025-05-09T11:53:06Z,0
mmwuGRGLsLc,UgySjSHsu79BM0oXbiB4AaABAg,@hasangrogot,Donald Bebek Trump jangan diikuti. Kalau maksa kita potong dan kita masak saja Donald Bebek itu. potong beba angsa masak di Kuali.,2025-05-09T11:11:18Z,0
mmwuGRGLsLc,UgxWMa7FWx8dyPXs8K54AaABAg,@Fi-fi-q9p,Smoga Indonesia bisa secepatnya pergi kemana2 cuma byk hp 💪💪,2025-05-09T09:29:31Z,0
mmwuGRGLsLc,Ugxr5fFAsCec2O8rgkd4AaABAg,@senpaipoinime1526,"seperti yang orang"" katakan di internet ""informasi adalah senjata paling berbahaya""",2025-05-09T08:45:35Z,0
mmwuGRGLsLc,UgylG3nmOUJM7CAPdIN4AaABAg,@MaksunKeluargabesar,Secanggih apa pun Indonesia.. tapi ttp saja gak bisa hilang kan koruptor. Indonesia pintar tapi kurang jujur dalam amanah,2025-05-09T07:18:31Z,0
mmwuGRGLsLc,UgwHEZr0nF7ELrte4D54AaABAg,@SuminSunarmo,Sangat setuju Pahn jangan sampai d intervensi Amric.,2025-05-09T03:32:44Z,0
